graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
Grafo Cíclico,29,29,29,Welsh-Powell,57708,3
Grafo Cíclico,30,30,30,Greedy,37542,3
Grafo Cíclico,30,30,30,Welsh-Powell,61125,2
Grafo Cíclico,31,31,31,Greedy,39125,3
Grafo Cíclico,31,31,31,Welsh-Powell,62583,3
Grafo Cíclico,32,32,32,Greedy,40625,3
Grafo Cíclico,32,32,32,Welsh-Powell,65291,2
Grafo Cíclico,33,33,33,Greedy,41750,3
Grafo Cíclico,33,33,33,Welsh-Powell,73000,3
Grafo Cíclico,34,34,34,Greedy,42333,3
Grafo Cíclico,34,34,34,Welsh-Powell,68375,2
Grafo Cíclico,35,35,35,Greedy,46750,3
Grafo Cíclico,35,35,35,Welsh-Powell,70208,3
Grafo Cíclico,36,36,36,Greedy,44792,3
Grafo Cíclico,36,36,36,Welsh-Powell,72250,2
Grafo Cíclico,37,37,37,Greedy,45833,3
Grafo Cíclico,37,37,37,Welsh-Powell,73250,3
Grafo Cíclico,38,38,38,Greedy,47250,3
Grafo Cíclico,38,38,38,Welsh-Powell,76000,2
Grafo Cíclico,39,39,39,Greedy,48500,3
Grafo Cíclico,39,39,39,Welsh-Powell,77958,3
Grafo Cíclico,3,3,3,Greedy,5584,3
Grafo Cíclico,3,3,3,Welsh-Powell,8042,3
Grafo Cíclico,4,4,4,Greedy,6542,2
Grafo Cíclico,4,4,4,Welsh-Powell,9667,2
Grafo Cíclico,5,5,5,Greedy,7792,3
Grafo Cíclico,5,5,5,Welsh-Powell,11917,3
Grafo Cíclico,6,6,6,Greedy,9083,2
Grafo Cíclico,6,6,6,Welsh-Powell,13625,2
Grafo Cíclico,7,7,7,Greedy,10250,3
Grafo Cíclico,7,7,7,Welsh-Powell,15500,3
Grafo Cíclico,8,8,8,Greedy,11791,3
Grafo Cíclico,8,8,8,Welsh-Powell,17583,2
Grafo Cíclico,9,9,9,Greedy,12666,3
Grafo Cíclico,9,9,9,Welsh-Powell,19542,3
Grafo Cíclico,10,10,10,Greedy,13833,3
Grafo Cíclico,10,10,10,Welsh-Powell,21250,2
Grafo Cíclico,11,11,11,Greedy,16333,3
Grafo Cíclico,11,11,11,Welsh-Powell,23750,3
Grafo Cíclico,12,12,12,Greedy,16417,3
Grafo Cíclico,12,12,12,Welsh-Powell,25416,2
Grafo Cíclico,13,13,13,Greedy,17792,3
Grafo Cíclico,13,13,13,Welsh-Powell,26958,3
Grafo Cíclico,14,14,14,Greedy,18416,3
Grafo Cíclico,14,14,14,Welsh-Powell,28834,2
Grafo Cíclico,15,15,15,Greedy,19667,3
Grafo Cíclico,15,15,15,Welsh-Powell,30750,3
Grafo Cíclico,16,16,16,Greedy,21250,3
Grafo Cíclico,16,16,16,Welsh-Powell,32875,2
Grafo Cíclico,17,17,17,Greedy,22500,3
Grafo Cíclico,17,17,17,Welsh-Powell,34834,3
Grafo Cíclico,18,18,18,Greedy,23167,3
Grafo Cíclico,18,18,18,Welsh-Powell,36791,2
Grafo Cíclico,19,19,19,Greedy,24292,3
Grafo Cíclico,19,19,19,Welsh-Powell,38125,3
Grafo Cíclico,20,20,20,Greedy,25667,3
Grafo Cíclico,20,20,20,Welsh-Powell,40000,2
Grafo Cíclico,21,21,21,Greedy,26708,3
Grafo Cíclico,21,21,21,Welsh-Powell,41709,3
Grafo Cíclico,22,22,22,Greedy,28041,3
Grafo Cíclico,22,22,22,Welsh-Powell,43834,2
Grafo Cíclico,23,23,23,Greedy,29542,3
Grafo Cíclico,23,23,23,Welsh-Powell,49208,3
Grafo Cíclico,24,24,24,Greedy,30500,3
Grafo Cíclico,24,24,24,Welsh-Powell,48125,2
Grafo Cíclico,25,25,25,Greedy,31208,3
Grafo Cíclico,25,25,25,Welsh-Powell,50667,3
Grafo Cíclico,26,26,26,Greedy,32750,3
Grafo Cíclico,26,26,26,Welsh-Powell,52083,2
Grafo Cíclico,27,27,27,Greedy,33667,3
Grafo Cíclico,27,27,27,Welsh-Powell,54083,3
Grafo Cíclico,28,28,28,Greedy,34958,3
Grafo Cíclico,28,28,28,Welsh-Powell,55250,2
Grafo Cíclico,29,29,29,Greedy,35750,3
Grafo Cíclico,29,29,29,Welsh-Powell,57083,3
Grafo Cíclico,30,30,30,Greedy,36917,3
Grafo Cíclico,30,30,30,Welsh-Powell,58750,2
Grafo Cíclico,31,31,31,Greedy,38417,3
Grafo Cíclico,31,31,31,Welsh-Powell,61500,3
Grafo Cíclico,32,32,32,Greedy,40250,3
Grafo Cíclico,32,32,32,Welsh-Powell,64167,2
Grafo Cíclico,33,33,33,Greedy,40958,3
Grafo Cíclico,33,33,33,Welsh-Powell,65584,3
Grafo Cíclico,34,34,34,Greedy,42250,3
Grafo Cíclico,34,34,34,Welsh-Powell,67583,2
Grafo Cíclico,35,35,35,Greedy,42583,3
Grafo Cíclico,35,35,35,Welsh-Powell,69167,3
Grafo Cíclico,36,36,36,Greedy,44667,3
Grafo Cíclico,36,36,36,Welsh-Powell,71875,2
Grafo Cíclico,37,37,37,Greedy,45625,3
Grafo Cíclico,37,37,37,Welsh-Powell,73291,3
Grafo Cíclico,38,38,38,Greedy,46834,3
Grafo Cíclico,38,38,38,Welsh-Powell,74583,2
Grafo Cíclico,39,39,39,Greedy,47833,3
Grafo Cíclico,39,39,39,Welsh-Powell,77125,3
Grafo Cíclico,3,3,3,Greedy,7750,3
Grafo Cíclico,3,3,3,Welsh-Powell,9500,3
Grafo Cíclico,4,4,4,Greedy,7291,2
Grafo Cíclico,4,4,4,Welsh-Powell,10291,2
Grafo Cíclico,5,5,5,Greedy,8375,3
Grafo Cíclico,5,5,5,Welsh-Powell,12166,3
Grafo Cíclico,6,6,6,Greedy,9542,2
Grafo Cíclico,6,6,6,Welsh-Powell,14167,2
Grafo Cíclico,7,7,7,Greedy,10708,3
Grafo Cíclico,7,7,7,Welsh-Powell,16625,3
Grafo Cíclico,8,8,8,Greedy,12291,3
Grafo Cíclico,8,8,8,Welsh-Powell,18250,2
Grafo Cíclico,9,9,9,Greedy,13125,3
Grafo Cíclico,9,9,9,Welsh-Powell,20208,3
Grafo Cíclico,10,10,10,Greedy,14375,3
Grafo Cíclico,10,10,10,Welsh-Powell,33125,2
Grafo Cíclico,11,11,11,Greedy,15750,3
Grafo Cíclico,11,11,11,Welsh-Powell,24250,3
Grafo Cíclico,12,12,12,Greedy,16625,3
Grafo Cíclico,12,12,12,Welsh-Powell,25542,2
Grafo Cíclico,13,13,13,Greedy,17916,3
Grafo Cíclico,13,13,13,Welsh-Powell,27916,3
Grafo Cíclico,14,14,14,Greedy,19208,3
Grafo Cíclico,14,14,14,Welsh-Powell,29875,2
Grafo Cíclico,15,15,15,Greedy,20750,3
Grafo Cíclico,15,15,15,Welsh-Powell,31750,3
Grafo Cíclico,16,16,16,Greedy,26000,3
Grafo Cíclico,16,16,16,Welsh-Powell,34125,2
Grafo Cíclico,17,17,17,Greedy,22875,3
Grafo Cíclico,17,17,17,Welsh-Powell,36209,3
Grafo Cíclico,18,18,18,Greedy,23833,3
Grafo Cíclico,18,18,18,Welsh-Powell,37667,2
Grafo Cíclico,19,19,19,Greedy,25083,3
Grafo Cíclico,19,19,19,Welsh-Powell,39334,3
Grafo Cíclico,20,20,20,Greedy,26417,3
Grafo Cíclico,20,20,20,Welsh-Powell,40791,2
Grafo Cíclico,21,21,21,Greedy,34833,3
Grafo Cíclico,21,21,21,Welsh-Powell,45958,3
Grafo Cíclico,22,22,22,Greedy,29250,3
Grafo Cíclico,22,22,22,Welsh-Powell,44917,2
Grafo Cíclico,23,23,23,Greedy,29792,3
Grafo Cíclico,23,23,23,Welsh-Powell,46791,3
Grafo Cíclico,24,24,24,Greedy,31083,3
Grafo Cíclico,24,24,24,Welsh-Powell,48917,2
Grafo Cíclico,25,25,25,Greedy,35750,3
Grafo Cíclico,25,25,25,Welsh-Powell,51500,3
Grafo Cíclico,26,26,26,Greedy,33250,3
Grafo Cíclico,26,26,26,Welsh-Powell,53000,2
Grafo Cíclico,27,27,27,Greedy,34667,3
Grafo Cíclico,27,27,27,Welsh-Powell,54583,3
Grafo Cíclico,28,28,28,Greedy,36041,3
Grafo Cíclico,28,28,28,Welsh-Powell,56375,2
Grafo Cíclico,29,29,29,Greedy,36625,3
Grafo Cíclico,29,29,29,Welsh-Powell,58542,3
Grafo Cíclico,30,30,30,Greedy,37875,3
Grafo Cíclico,30,30,30,Welsh-Powell,60666,2
Grafo Cíclico,31,31,31,Greedy,38875,3
Grafo Cíclico,31,31,31,Welsh-Powell,63250,3
Grafo Cíclico,32,32,32,Greedy,40708,3
Grafo Cíclico,32,32,32,Welsh-Powell,65792,2
Grafo Cíclico,33,33,33,Greedy,42083,3
Grafo Cíclico,33,33,33,Welsh-Powell,67791,3
Grafo Cíclico,34,34,34,Greedy,42875,3
Grafo Cíclico,34,34,34,Welsh-Powell,69167,2
Grafo Cíclico,35,35,35,Greedy,43875,3
Grafo Cíclico,35,35,35,Welsh-Powell,70750,3
Grafo Cíclico,36,36,36,Greedy,45625,3
Grafo Cíclico,36,36,36,Welsh-Powell,72958,2
Grafo Cíclico,37,37,37,Greedy,46667,3
Grafo Cíclico,37,37,37,Welsh-Powell,74583,3
Grafo Cíclico,38,38,38,Greedy,48125,3
Grafo Cíclico,38,38,38,Welsh-Powell,76500,2
Grafo Cíclico,39,39,39,Greedy,49250,3
Grafo Cíclico,39,39,39,Welsh-Powell,84958,3
Grafo Cíclico,3,3,3,Greedy,5791,3
Grafo Cíclico,3,3,3,Welsh-Powell,7916,3
Grafo Cíclico,4,4,4,Greedy,6667,2
Grafo Cíclico,4,4,4,Welsh-Powell,9791,2
Grafo Cíclico,5,5,5,Greedy,8125,3
Grafo Cíclico,5,5,5,Welsh-Powell,12000,3
Grafo Cíclico,6,6,6,Greedy,9333,2
Grafo Cíclico,6,6,6,Welsh-Powell,14041,2
Grafo Cíclico,7,7,7,Greedy,10625,3
Grafo Cíclico,7,7,7,Welsh-Powell,16041,3
Grafo Cíclico,8,8,8,Greedy,12000,3
Grafo Cíclico,8,8,8,Welsh-Powell,24125,2
Grafo Cíclico,9,9,9,Greedy,12959,3
Grafo Cíclico,9,9,9,Welsh-Powell,19834,3
Grafo Cíclico,10,10,10,Greedy,14209,3
Grafo Cíclico,10,10,10,Welsh-Powell,21750,2
Grafo Cíclico,11,11,11,Greedy,15667,3
Grafo Cíclico,11,11,11,Welsh-Powell,23750,3
Grafo Cíclico,12,12,12,Greedy,17208,3
Grafo Cíclico,12,12,12,Welsh-Powell,25541,2
Grafo Cíclico,13,13,13,Greedy,17667,3
Grafo Cíclico,13,13,13,Welsh-Powell,27292,3
Grafo Cíclico,14,14,14,Greedy,19125,3
Grafo Cíclico,14,14,14,Welsh-Powell,29709,2
Grafo Cíclico,15,15,15,Greedy,20875,3
Grafo Cíclico,15,15,15,Welsh-Powell,31958,3
Grafo Cíclico,16,16,16,Greedy,21833,3
Grafo Cíclico,16,16,16,Welsh-Powell,33667,2
Grafo Cíclico,17,17,17,Greedy,22666,3
Grafo Cíclico,17,17,17,Welsh-Powell,35625,3
Grafo Cíclico,18,18,18,Greedy,23916,3
Grafo Cíclico,18,18,18,Welsh-Powell,37208,2
Grafo Cíclico,19,19,19,Greedy,24708,3
Grafo Cíclico,19,19,19,Welsh-Powell,38958,3
Grafo Cíclico,20,20,20,Greedy,26291,3
Grafo Cíclico,20,20,20,Welsh-Powell,43375,2
Grafo Cíclico,21,21,21,Greedy,27167,3
Grafo Cíclico,21,21,21,Welsh-Powell,42458,3
Grafo Cíclico,22,22,22,Greedy,28875,3
Grafo Cíclico,22,22,22,Welsh-Powell,45250,2
Grafo Cíclico,23,23,23,Greedy,29875,3
Grafo Cíclico,23,23,23,Welsh-Powell,46708,3
Grafo Cíclico,24,24,24,Greedy,31375,3
Grafo Cíclico,24,24,24,Welsh-Powell,49375,2
Grafo Cíclico,25,25,25,Greedy,31958,3
Grafo Cíclico,25,25,25,Welsh-Powell,55875,3
Grafo Cíclico,26,26,26,Greedy,33166,3
Grafo Cíclico,26,26,26,Welsh-Powell,52666,2
Grafo Cíclico,27,27,27,Greedy,34333,3
Grafo Cíclico,27,27,27,Welsh-Powell,55041,3
Grafo Cíclico,28,28,28,Greedy,35958,3
Grafo Cíclico,28,28,28,Welsh-Powell,57458,2
Grafo Cíclico,29,29,29,Greedy,36833,3
Grafo Cíclico,29,29,29,Welsh-Powell,59250,3
Grafo Cíclico,30,30,30,Greedy,38417,3
Grafo Cíclico,30,30,30,Welsh-Powell,60625,2
Grafo Cíclico,31,31,31,Greedy,39458,3
Grafo Cíclico,31,31,31,Welsh-Powell,63041,3
Grafo Cíclico,32,32,32,Greedy,41042,3
Grafo Cíclico,32,32,32,Welsh-Powell,66167,2
Grafo Cíclico,33,33,33,Greedy,42125,3
Grafo Cíclico,33,33,33,Welsh-Powell,67667,3
Grafo Cíclico,34,34,34,Greedy,43000,3
Grafo Cíclico,34,34,34,Welsh-Powell,69041,2
Grafo Cíclico,35,35,35,Greedy,43916,3
Grafo Cíclico,35,35,35,Welsh-Powell,70875,3
Grafo Cíclico,36,36,36,Greedy,45500,3
Grafo Cíclico,36,36,36,Welsh-Powell,73209,2
Grafo Cíclico,37,37,37,Greedy,46417,3
Grafo Cíclico,37,37,37,Welsh-Powell,73834,3
Grafo Cíclico,38,38,38,Greedy,48000,3
Grafo Cíclico,38,38,38,Welsh-Powell,76417,2
Grafo Cíclico,39,39,39,Greedy,49333,3
Grafo Cíclico,39,39,39,Welsh-Powell,79333,3
Grafo Completo,1,1,0,Greedy,2583,1
Grafo Completo,1,1,0,Welsh-Powell,3833,1
Grafo Completo,2,2,1,Greedy,3709,2
Grafo Completo,2,2,1,Welsh-Powell,5542,2
Grafo Completo,3,3,3,Greedy,5584,3
Grafo Completo,3,3,3,Welsh-Powell,7875,3
Grafo Completo,4,4,6,Greedy,7959,4
Grafo Completo,4,4,6,Welsh-Powell,11041,4
Grafo Completo,5,5,10,Greedy,10958,5
Grafo Completo,5,5,10,Welsh-Powell,15000,5
Grafo Completo,6,6,15,Greedy,14708,6
Grafo Completo,6,6,15,Welsh-Powell,19000,6
Grafo Completo,7,7,21,Greedy,18417,7
Grafo Completo,7,7,21,Welsh-Powell,24416,7
Grafo Completo,8,8,28,Greedy,29209,8
Grafo Completo,8,8,28,Welsh-Powell,29042,8
Grafo Completo,9,9,36,Greedy,27833,9
Grafo Completo,9,9,36,Welsh-Powell,33917,9
Grafo Completo,10,10,45,Greedy,33292,10
Grafo Completo,10,10,45,Welsh-Powell,40875,10
Grafo Completo,11,11,55,Greedy,39084,11
Grafo Completo,11,11,55,Welsh-Powell,47667,11
Grafo Completo,12,12,66,Greedy,45583,12
Grafo Completo,12,12,66,Welsh-Powell,54833,12
Grafo Completo,13,13,78,Greedy,52083,13
Grafo Completo,13,13,78,Welsh-Powell,62042,13
Grafo Completo,14,14,91,Greedy,65417,14
Grafo Completo,14,14,91,Welsh-Powell,71917,14
Grafo Completo,15,15,105,Greedy,68083,15
Grafo Completo,15,15,105,Welsh-Powell,79667,15
Grafo Completo,16,16,120,Greedy,77916,16
Grafo Completo,16,16,120,Welsh-Powell,91500,16
Grafo Completo,17,17,136,Greedy,86292,17
Grafo Completo,17,17,136,Welsh-Powell,100291,17
Grafo Completo,18,18,153,Greedy,96167,18
Grafo Completo,18,18,153,Welsh-Powell,109791,18
Grafo Completo,19,19,171,Greedy,104500,19
Grafo Completo,19,19,171,Welsh-Powell,119916,19
Grafo Completo,20,20,190,Greedy,113625,20
Grafo Completo,20,20,190,Welsh-Powell,129958,20
Grafo Completo,21,21,210,Greedy,125875,21
Grafo Completo,21,21,210,Welsh-Powell,150042,21
Grafo Completo,22,22,231,Greedy,139500,22
Grafo Completo,22,22,231,Welsh-Powell,156875,22
Grafo Completo,23,23,253,Greedy,151125,23
Grafo Completo,23,23,253,Welsh-Powell,172292,23
Grafo Completo,24,24,276,Greedy,164541,24
Grafo Completo,24,24,276,Welsh-Powell,192375,24
Grafo Completo,25,25,300,Greedy,174958,25
Grafo Completo,25,25,300,Welsh-Powell,194208,25
Grafo Completo,26,26,325,Greedy,186833,26
Grafo Completo,26,26,325,Welsh-Powell,211875,26
Grafo Completo,27,27,351,Greedy,201167,27
Grafo Completo,27,27,351,Welsh-Powell,223083,27
Grafo Completo,28,28,378,Greedy,216125,28
Grafo Completo,28,28,378,Welsh-Powell,238250,28
Grafo Completo,29,29,406,Greedy,232750,29
Grafo Completo,29,29,406,Welsh-Powell,259875,29
Grafo Completo,30,30,435,Greedy,242125,30
Grafo Completo,30,30,435,Welsh-Powell,268084,30
Grafo Completo,31,31,465,Greedy,262542,31
Grafo Completo,31,31,465,Welsh-Powell,287167,31
Grafo Completo,32,32,496,Greedy,279416,32
Grafo Completo,32,32,496,Welsh-Powell,302583,32
Grafo Completo,33,33,528,Greedy,301708,33
Grafo Completo,33,33,528,Welsh-Powell,316833,33
Grafo Completo,34,34,561,Greedy,306875,34
Grafo Completo,34,34,561,Welsh-Powell,334917,34
Grafo Completo,35,35,595,Greedy,325375,35
Grafo Completo,35,35,595,Welsh-Powell,354917,35
Grafo Completo,36,36,630,Greedy,342500,36
Grafo Completo,36,36,630,Welsh-Powell,373042,36
Grafo Completo,37,37,666,Greedy,361833,37
Grafo Completo,37,37,666,Welsh-Powell,392417,37
Grafo Completo,38,38,703,Greedy,381916,38
Grafo Completo,38,38,703,Welsh-Powell,421375,38
Grafo Completo,39,39,741,Greedy,400250,39
Grafo Completo,39,39,741,Welsh-Powell,435000,39
Grafo Completo,1,1,0,Greedy,3833,1
Grafo Completo,1,1,0,Welsh-Powell,4666,1
Grafo Completo,2,2,1,Greedy,4417,2
Grafo Completo,2,2,1,Welsh-Powell,5792,2
Grafo Completo,3,3,3,Greedy,5709,3
Grafo Completo,3,3,3,Welsh-Powell,7917,3
Grafo Completo,4,4,6,Greedy,7875,4
Grafo Completo,4,4,6,Welsh-Powell,10875,4
Grafo Completo,5,5,10,Greedy,10667,5
Grafo Completo,5,5,10,Welsh-Powell,14458,5
Grafo Completo,6,6,15,Greedy,14000,6
Grafo Completo,6,6,15,Welsh-Powell,18375,6
Grafo Completo,7,7,21,Greedy,18208,7
Grafo Completo,7,7,21,Welsh-Powell,23584,7
Grafo Completo,8,8,28,Greedy,21958,8
Grafo Completo,8,8,28,Welsh-Powell,27792,8
Grafo Completo,9,9,36,Greedy,26166,9
Grafo Completo,9,9,36,Welsh-Powell,33250,9
Grafo Completo,10,10,45,Greedy,31958,10
Grafo Completo,10,10,45,Welsh-Powell,39667,10
Grafo Completo,11,11,55,Greedy,38166,11
Grafo Completo,11,11,55,Welsh-Powell,45792,11
Grafo Completo,12,12,66,Greedy,44166,12
Grafo Completo,12,12,66,Welsh-Powell,53708,12
Grafo Completo,13,13,78,Greedy,50292,13
Grafo Completo,13,13,78,Welsh-Powell,59792,13
Grafo Completo,14,14,91,Greedy,57750,14
Grafo Completo,14,14,91,Welsh-Powell,69709,14
Grafo Completo,15,15,105,Greedy,64750,15
Grafo Completo,15,15,105,Welsh-Powell,76209,15
Grafo Completo,16,16,120,Greedy,73334,16
Grafo Completo,16,16,120,Welsh-Powell,86583,16
Grafo Completo,17,17,136,Greedy,81125,17
Grafo Completo,17,17,136,Welsh-Powell,95208,17
Grafo Completo,18,18,153,Greedy,91417,18
Grafo Completo,18,18,153,Welsh-Powell,104292,18
Grafo Completo,19,19,171,Greedy,100042,19
Grafo Completo,19,19,171,Welsh-Powell,115250,19
Grafo Completo,20,20,190,Greedy,108750,20
Grafo Completo,20,20,190,Welsh-Powell,124709,20
Grafo Completo,21,21,210,Greedy,120250,21
Grafo Completo,21,21,210,Welsh-Powell,136417,21
Grafo Completo,22,22,231,Greedy,134875,22
Grafo Completo,22,22,231,Welsh-Powell,150584,22
Grafo Completo,23,23,253,Greedy,146458,23
Grafo Completo,23,23,253,Welsh-Powell,168625,23
Grafo Completo,24,24,276,Greedy,153458,24
Grafo Completo,24,24,276,Welsh-Powell,184667,24
Grafo Completo,25,25,300,Greedy,170084,25
Grafo Completo,25,25,300,Welsh-Powell,190042,25
Grafo Completo,26,26,325,Greedy,182250,26
Grafo Completo,26,26,325,Welsh-Powell,200959,26
Grafo Completo,27,27,351,Greedy,192750,27
Grafo Completo,27,27,351,Welsh-Powell,214708,27
Grafo Completo,28,28,378,Greedy,206583,28
Grafo Completo,28,28,378,Welsh-Powell,229625,28
Grafo Completo,29,29,406,Greedy,221333,29
Grafo Completo,29,29,406,Welsh-Powell,244125,29
Grafo Completo,30,30,435,Greedy,236292,30
Grafo Completo,30,30,435,Welsh-Powell,258916,30
Grafo Completo,31,31,465,Greedy,250917,31
Grafo Completo,31,31,465,Welsh-Powell,274666,31
Grafo Completo,32,32,496,Greedy,271667,32
Grafo Completo,32,32,496,Welsh-Powell,292916,32
Grafo Completo,33,33,528,Greedy,282208,33
Grafo Completo,33,33,528,Welsh-Powell,309333,33
Grafo Completo,34,34,561,Greedy,300875,34
Grafo Completo,34,34,561,Welsh-Powell,324042,34
Grafo Completo,35,35,595,Greedy,316041,35
Grafo Completo,35,35,595,Welsh-Powell,347083,35
Grafo Completo,36,36,630,Greedy,333667,36
Grafo Completo,36,36,630,Welsh-Powell,363459,36
Grafo Completo,37,37,666,Greedy,351958,37
Grafo Completo,37,37,666,Welsh-Powell,383458,37
Grafo Completo,38,38,703,Greedy,376209,38
Grafo Completo,38,38,703,Welsh-Powell,400292,38
Grafo Completo,39,39,741,Greedy,385958,39
Grafo Completo,39,39,741,Welsh-Powell,438208,39
Grafo Completo,1,1,0,Greedy,3000,1
Grafo Completo,1,1,0,Welsh-Powell,4042,1
Grafo Completo,2,2,1,Greedy,3833,2
Grafo Completo,2,2,1,Welsh-Powell,5541,2
Grafo Completo,3,3,3,Greedy,5667,3
Grafo Completo,3,3,3,Welsh-Powell,8042,3
Grafo Completo,4,4,6,Greedy,7916,4
Grafo Completo,4,4,6,Welsh-Powell,10750,4
Grafo Completo,5,5,10,Greedy,10625,5
Grafo Completo,5,5,10,Welsh-Powell,14250,5
Grafo Completo,6,6,15,Greedy,13709,6
Grafo Completo,6,6,15,Welsh-Powell,18041,6
Grafo Completo,7,7,21,Greedy,17458,7
Grafo Completo,7,7,21,Welsh-Powell,23208,7
Grafo Completo,8,8,28,Greedy,21792,8
Grafo Completo,8,8,28,Welsh-Powell,27708,8
Grafo Completo,9,9,36,Greedy,26792,9
Grafo Completo,9,9,36,Welsh-Powell,33250,9
Grafo Completo,10,10,45,Greedy,32333,10
Grafo Completo,10,10,45,Welsh-Powell,39584,10
Grafo Completo,11,11,55,Greedy,37917,11
Grafo Completo,11,11,55,Welsh-Powell,45833,11
Grafo Completo,12,12,66,Greedy,43667,12
Grafo Completo,12,12,66,Welsh-Powell,52875,12
Grafo Completo,13,13,78,Greedy,50292,13
Grafo Completo,13,13,78,Welsh-Powell,60208,13
Grafo Completo,14,14,91,Greedy,57500,14
Grafo Completo,14,14,91,Welsh-Powell,69042,14
Grafo Completo,15,15,105,Greedy,64750,15
Grafo Completo,15,15,105,Welsh-Powell,77375,15
Grafo Completo,16,16,120,Greedy,73459,16
Grafo Completo,16,16,120,Welsh-Powell,86708,16
Grafo Completo,17,17,136,Greedy,82083,17
Grafo Completo,17,17,136,Welsh-Powell,95459,17
Grafo Completo,18,18,153,Greedy,91583,18
Grafo Completo,18,18,153,Welsh-Powell,105041,18
Grafo Completo,19,19,171,Greedy,99875,19
Grafo Completo,19,19,171,Welsh-Powell,115083,19
Grafo Completo,20,20,190,Greedy,111792,20
Grafo Completo,20,20,190,Welsh-Powell,126250,20
Grafo Completo,21,21,210,Greedy,120375,21
Grafo Completo,21,21,210,Welsh-Powell,136625,21
Grafo Completo,22,22,231,Greedy,132667,22
Grafo Completo,22,22,231,Welsh-Powell,148875,22
Grafo Completo,23,23,253,Greedy,143167,23
Grafo Completo,23,23,253,Welsh-Powell,160958,23
Grafo Completo,24,24,276,Greedy,157084,24
Grafo Completo,24,24,276,Welsh-Powell,186417,24
Grafo Completo,25,25,300,Greedy,164875,25
Grafo Completo,25,25,300,Welsh-Powell,184708,25
Grafo Completo,26,26,325,Greedy,178833,26
Grafo Completo,26,26,325,Welsh-Powell,199416,26
Grafo Completo,27,27,351,Greedy,192708,27
Grafo Completo,27,27,351,Welsh-Powell,212083,27
Grafo Completo,28,28,378,Greedy,205458,28
Grafo Completo,28,28,378,Welsh-Powell,226208,28
Grafo Completo,29,29,406,Greedy,219667,29
Grafo Completo,29,29,406,Welsh-Powell,241542,29
Grafo Completo,30,30,435,Greedy,234333,30
Grafo Completo,30,30,435,Welsh-Powell,270333,30
Grafo Completo,31,31,465,Greedy,249041,31
Grafo Completo,31,31,465,Welsh-Powell,271292,31
Grafo Completo,32,32,496,Greedy,263917,32
Grafo Completo,32,32,496,Welsh-Powell,287292,32
Grafo Completo,33,33,528,Greedy,281042,33
Grafo Completo,33,33,528,Welsh-Powell,304542,33
Grafo Completo,34,34,561,Greedy,297291,34
Grafo Completo,34,34,561,Welsh-Powell,326292,34
Grafo Completo,35,35,595,Greedy,314041,35
Grafo Completo,35,35,595,Welsh-Powell,343875,35
Grafo Completo,36,36,630,Greedy,330917,36
Grafo Completo,36,36,630,Welsh-Powell,357000,36
Grafo Completo,37,37,666,Greedy,389000,37
Grafo Completo,37,37,666,Welsh-Powell,402625,37
Grafo Completo,38,38,703,Greedy,384000,38
Grafo Completo,38,38,703,Welsh-Powell,418167,38
Grafo Completo,39,39,741,Greedy,409792,39
Grafo Completo,39,39,741,Welsh-Powell,436625,39
Grafo Completo,1,1,0,Greedy,2917,1
Grafo Completo,1,1,0,Welsh-Powell,4166,1
Grafo Completo,2,2,1,Greedy,4000,2
Grafo Completo,2,2,1,Welsh-Powell,6250,2
Grafo Completo,3,3,3,Greedy,5792,3
Grafo Completo,3,3,3,Welsh-Powell,8542,3
Grafo Completo,4,4,6,Greedy,8083,4
Grafo Completo,4,4,6,Welsh-Powell,11292,4
Grafo Completo,5,5,10,Greedy,11125,5
Grafo Completo,5,5,10,Welsh-Powell,14959,5
Grafo Completo,6,6,15,Greedy,14125,6
Grafo Completo,6,6,15,Welsh-Powell,19042,6
Grafo Completo,7,7,21,Greedy,18083,7
Grafo Completo,7,7,21,Welsh-Powell,23875,7
Grafo Completo,8,8,28,Greedy,22708,8
Grafo Completo,8,8,28,Welsh-Powell,28667,8
Grafo Completo,9,9,36,Greedy,27083,9
Grafo Completo,9,9,36,Welsh-Powell,33791,9
Grafo Completo,10,10,45,Greedy,32625,10
Grafo Completo,10,10,45,Welsh-Powell,40208,10
Grafo Completo,11,11,55,Greedy,37958,11
Grafo Completo,11,11,55,Welsh-Powell,46625,11
Grafo Completo,12,12,66,Greedy,44709,12
Grafo Completo,12,12,66,Welsh-Powell,54000,12
Grafo Completo,13,13,78,Greedy,50667,13
Grafo Completo,13,13,78,Welsh-Powell,60292,13
Grafo Completo,14,14,91,Greedy,57958,14
Grafo Completo,14,14,91,Welsh-Powell,69500,14
Grafo Completo,15,15,105,Greedy,65792,15
Grafo Completo,15,15,105,Welsh-Powell,78375,15
Grafo Completo,16,16,120,Greedy,75250,16
Grafo Completo,16,16,120,Welsh-Powell,88083,16
Grafo Completo,17,17,136,Greedy,83292,17
Grafo Completo,17,17,136,Welsh-Powell,96875,17
Grafo Completo,18,18,153,Greedy,92625,18
Grafo Completo,18,18,153,Welsh-Powell,106000,18
Grafo Completo,19,19,171,Greedy,101250,19
Grafo Completo,19,19,171,Welsh-Powell,116375,19
Grafo Completo,20,20,190,Greedy,111167,20
Grafo Completo,20,20,190,Welsh-Powell,126500,20
Grafo Completo,21,21,210,Greedy,123375,21
